Date,Time,Year,Month,Hour,Holiday,Working Day,Weekday,Temperature,Station ID,Station Location,User ID,User Age,User Gender,Trip Duration,Trip Start Time,Trip End Time,Season,Weather Conditions,Rider Type,Bike Type
2022-07-04,13:00,2022,July,13,No,Yes,Monday,29.5,ST004,Madhapur,U2398,35,Male,33,13:00,13:33,Monsoon,Rainy,Casual,Premium Bike
2022-07-04,14:00,2022,July,14,No,Yes,Monday,26.9,ST008,Shamshabad,U2399,34,Male,10,14:00,14:10,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-04,15:00,2022,July,15,No,Yes,Monday,33.1,ST010,Secunderabad,U2400,62,Female,14,15:00,15:14,Monsoon,Rainy,Casual,Premium Bike
2022-07-04,16:00,2022,July,16,No,Yes,Monday,39.8,ST009,Kukatpally,U2401,51,Female,20,16:00,16:20,Monsoon,Rainy,Casual,Premium Bike
2022-07-04,17:00,2022,July,17,No,Yes,Monday,34.3,ST009,Kukatpally,U2402,27,Male,14,17:00,17:14,Monsoon,Rainy,Casual,Electric Bike
2022-07-04,18:00,2022,July,18,No,Yes,Monday,32.8,ST009,Kukatpally,U2403,18,Male,40,18:00,18:40,Monsoon,Rainy,Casual,Electric Bike
2022-07-04,19:00,2022,July,19,No,Yes,Monday,39.8,ST009,Kukatpally,U2404,63,Male,46,19:00,19:46,Monsoon,Rainy,Casual,Electric Bike
2022-07-04,20:00,2022,July,20,No,Yes,Monday,24.8,ST008,Shamshabad,U2405,35,Male,60,20:00,21:00,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-05,08:00,2022,July,8,No,Yes,Tuesday,28.3,ST008,Shamshabad,U2406,42,Female,36,08:00,08:36,Monsoon,Cloudy,Casual,Electric Bike
2022-07-05,09:00,2022,July,9,No,Yes,Tuesday,22.6,ST002,Gachibowli,U2407,57,Female,57,09:00,09:57,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-05,10:00,2022,July,10,No,Yes,Tuesday,33.1,ST006,Hitech City,U2408,25,Female,36,10:00,10:36,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-05,11:00,2022,July,11,No,Yes,Tuesday,34.7,ST009,Kukatpally,U2409,34,Male,19,11:00,11:19,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-05,12:00,2022,July,12,No,Yes,Tuesday,35.2,ST001,Banjara Hills,U2410,59,Female,59,12:00,12:59,Monsoon,Cloudy,Casual,Electric Bike
2022-07-05,13:00,2022,July,13,No,Yes,Tuesday,34.9,ST010,Secunderabad,U2411,49,Female,12,13:00,13:12,Monsoon,Cloudy,Subscriber,Premium Bike
2022-07-05,14:00,2022,July,14,No,Yes,Tuesday,28.5,ST010,Secunderabad,U2412,31,Female,52,14:00,14:52,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-05,15:00,2022,July,15,No,Yes,Tuesday,35.7,ST003,Jubilee Hills,U2413,32,Female,38,15:00,15:38,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-05,16:00,2022,July,16,No,Yes,Tuesday,21.2,ST008,Shamshabad,U2414,34,Female,13,16:00,16:13,Monsoon,Cloudy,Subscriber,Premium Bike
2022-07-05,17:00,2022,July,17,No,Yes,Tuesday,25.6,ST010,Secunderabad,U2415,40,Female,57,17:00,17:57,Monsoon,Cloudy,Casual,Premium Bike
2022-07-05,18:00,2022,July,18,No,Yes,Tuesday,29.2,ST009,Kukatpally,U2416,35,Female,31,18:00,18:31,Monsoon,Cloudy,Casual,Premium Bike
2022-07-05,19:00,2022,July,19,No,Yes,Tuesday,31.3,ST007,Kondapur,U2417,61,Male,52,19:00,19:52,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-05,20:00,2022,July,20,No,Yes,Tuesday,24.8,ST010,Secunderabad,U2418,64,Male,33,20:00,20:33,Monsoon,Cloudy,Casual,Electric Bike
2022-07-06,08:00,2022,July,8,No,Yes,Wednesday,38.7,ST009,Kukatpally,U2419,38,Male,30,08:00,08:30,Monsoon,Rainy,Casual,Electric Bike
2022-07-06,09:00,2022,July,9,No,Yes,Wednesday,36.2,ST001,Banjara Hills,U2420,42,Female,15,09:00,09:15,Monsoon,Rainy,Casual,Premium Bike
2022-07-06,10:00,2022,July,10,No,Yes,Wednesday,28.7,ST003,Jubilee Hills,U2421,53,Female,42,10:00,10:42,Monsoon,Rainy,Casual,Premium Bike
2022-07-06,11:00,2022,July,11,No,Yes,Wednesday,31.6,ST004,Madhapur,U2422,36,Male,42,11:00,11:42,Monsoon,Rainy,Casual,Electric Bike
2022-07-06,12:00,2022,July,12,No,Yes,Wednesday,32.7,ST002,Gachibowli,U2423,58,Female,11,12:00,12:11,Monsoon,Rainy,Casual,Premium Bike
2022-07-06,13:00,2022,July,13,No,Yes,Wednesday,34.7,ST006,Hitech City,U2424,45,Male,48,13:00,13:48,Monsoon,Rainy,Casual,Premium Bike
2022-07-06,14:00,2022,July,14,No,Yes,Wednesday,37.5,ST009,Kukatpally,U2425,50,Male,44,14:00,14:44,Monsoon,Rainy,Casual,Premium Bike
2022-07-06,15:00,2022,July,15,No,Yes,Wednesday,28.0,ST004,Madhapur,U2426,29,Female,42,15:00,15:42,Monsoon,Rainy,Casual,Standard Bike
2022-07-06,16:00,2022,July,16,No,Yes,Wednesday,39.3,ST008,Shamshabad,U2427,64,Male,34,16:00,16:34,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-06,17:00,2022,July,17,No,Yes,Wednesday,20.1,ST003,Jubilee Hills,U2428,48,Female,45,17:00,17:45,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-06,18:00,2022,July,18,No,Yes,Wednesday,33.1,ST007,Kondapur,U2429,41,Male,46,18:00,18:46,Monsoon,Rainy,Casual,Electric Bike
2022-07-06,19:00,2022,July,19,No,Yes,Wednesday,34.7,ST002,Gachibowli,U2430,63,Female,43,19:00,19:43,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-06,20:00,2022,July,20,No,Yes,Wednesday,36.7,ST005,Begumpet,U2431,56,Male,25,20:00,20:25,Monsoon,Rainy,Casual,Premium Bike
2022-07-07,08:00,2022,July,8,No,Yes,Thursday,26.4,ST005,Begumpet,U2432,57,Male,15,08:00,08:15,Monsoon,Rainy,Casual,Premium Bike
2022-07-07,09:00,2022,July,9,No,Yes,Thursday,33.2,ST003,Jubilee Hills,U2433,49,Male,35,09:00,09:35,Monsoon,Rainy,Casual,Electric Bike
2022-07-07,10:00,2022,July,10,No,Yes,Thursday,32.4,ST009,Kukatpally,U2434,64,Male,36,10:00,10:36,Monsoon,Rainy,Casual,Premium Bike
2022-07-07,11:00,2022,July,11,No,Yes,Thursday,39.8,ST002,Gachibowli,U2435,60,Male,52,11:00,11:52,Monsoon,Rainy,Casual,Premium Bike
2022-07-07,12:00,2022,July,12,No,Yes,Thursday,39.3,ST002,Gachibowli,U2436,37,Female,49,12:00,12:49,Monsoon,Rainy,Casual,Premium Bike
2022-07-07,13:00,2022,July,13,No,Yes,Thursday,24.9,ST006,Hitech City,U2437,51,Female,45,13:00,13:45,Monsoon,Rainy,Casual,Electric Bike
2022-07-07,14:00,2022,July,14,No,Yes,Thursday,29.2,ST003,Jubilee Hills,U2438,32,Female,46,14:00,14:46,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-07,15:00,2022,July,15,No,Yes,Thursday,31.5,ST006,Hitech City,U2439,40,Female,24,15:00,15:24,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-07,16:00,2022,July,16,No,Yes,Thursday,33.6,ST006,Hitech City,U2440,38,Male,12,16:00,16:12,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-07,17:00,2022,July,17,No,Yes,Thursday,20.8,ST005,Begumpet,U2441,63,Female,36,17:00,17:36,Monsoon,Rainy,Casual,Electric Bike
2022-07-07,18:00,2022,July,18,No,Yes,Thursday,20.1,ST009,Kukatpally,U2442,33,Female,21,18:00,18:21,Monsoon,Rainy,Casual,Premium Bike
2022-07-07,19:00,2022,July,19,No,Yes,Thursday,24.0,ST010,Secunderabad,U2443,38,Female,49,19:00,19:49,Monsoon,Rainy,Casual,Premium Bike
2022-07-07,20:00,2022,July,20,No,Yes,Thursday,32.1,ST001,Banjara Hills,U2444,59,Male,13,20:00,20:13,Monsoon,Rainy,Casual,Premium Bike
2022-07-08,08:00,2022,July,8,No,Yes,Friday,22.7,ST006,Hitech City,U2445,33,Female,34,08:00,08:34,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-08,09:00,2022,July,9,No,Yes,Friday,21.7,ST007,Kondapur,U2446,51,Male,50,09:00,09:50,Monsoon,Rainy,Casual,Standard Bike
2022-07-08,10:00,2022,July,10,No,Yes,Friday,24.3,ST005,Begumpet,U2447,45,Male,30,10:00,10:30,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-08,11:00,2022,July,11,No,Yes,Friday,23.9,ST010,Secunderabad,U2448,20,Female,38,11:00,11:38,Monsoon,Rainy,Casual,Premium Bike
2022-07-08,12:00,2022,July,12,No,Yes,Friday,33.9,ST008,Shamshabad,U2449,31,Female,47,12:00,12:47,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-08,13:00,2022,July,13,No,Yes,Friday,35.7,ST008,Shamshabad,U2450,55,Male,32,13:00,13:32,Monsoon,Rainy,Casual,Premium Bike
2022-07-08,14:00,2022,July,14,No,Yes,Friday,35.3,ST005,Begumpet,U2451,29,Female,59,14:00,14:59,Monsoon,Rainy,Casual,Standard Bike
2022-07-08,15:00,2022,July,15,No,Yes,Friday,24.2,ST003,Jubilee Hills,U2452,18,Male,19,15:00,15:19,Monsoon,Rainy,Casual,Electric Bike
2022-07-08,16:00,2022,July,16,No,Yes,Friday,36.5,ST003,Jubilee Hills,U2453,63,Female,43,16:00,16:43,Monsoon,Rainy,Casual,Standard Bike
2022-07-08,17:00,2022,July,17,No,Yes,Friday,30.7,ST006,Hitech City,U2454,63,Male,39,17:00,17:39,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-08,18:00,2022,July,18,No,Yes,Friday,22.0,ST005,Begumpet,U2455,63,Female,49,18:00,18:49,Monsoon,Rainy,Casual,Standard Bike
2022-07-08,19:00,2022,July,19,No,Yes,Friday,29.0,ST005,Begumpet,U2456,34,Female,49,19:00,19:49,Monsoon,Rainy,Casual,Premium Bike
2022-07-08,20:00,2022,July,20,No,Yes,Friday,27.2,ST004,Madhapur,U2457,28,Male,37,20:00,20:37,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-09,08:00,2022,July,8,Yes,No,Saturday,20.3,ST007,Kondapur,U2458,33,Male,51,08:00,08:51,Monsoon,Cloudy,Casual,Premium Bike
2022-07-09,09:00,2022,July,9,Yes,No,Saturday,23.0,ST001,Banjara Hills,U2459,60,Female,50,09:00,09:50,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-09,10:00,2022,July,10,Yes,No,Saturday,29.8,ST009,Kukatpally,U2460,43,Male,49,10:00,10:49,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-09,11:00,2022,July,11,Yes,No,Saturday,23.9,ST010,Secunderabad,U2461,29,Male,42,11:00,11:42,Monsoon,Cloudy,Casual,Standard Bike
2022-07-09,12:00,2022,July,12,Yes,No,Saturday,20.9,ST003,Jubilee Hills,U2462,45,Male,12,12:00,12:12,Monsoon,Cloudy,Subscriber,Premium Bike
2022-07-09,13:00,2022,July,13,Yes,No,Saturday,29.6,ST004,Madhapur,U2463,23,Female,32,13:00,13:32,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-09,14:00,2022,July,14,Yes,No,Saturday,30.2,ST009,Kukatpally,U2464,28,Male,16,14:00,14:16,Monsoon,Cloudy,Casual,Electric Bike
2022-07-09,15:00,2022,July,15,Yes,No,Saturday,20.6,ST004,Madhapur,U2465,56,Female,42,15:00,15:42,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-09,16:00,2022,July,16,Yes,No,Saturday,27.9,ST001,Banjara Hills,U2466,46,Female,19,16:00,16:19,Monsoon,Cloudy,Subscriber,Premium Bike
2022-07-09,17:00,2022,July,17,Yes,No,Saturday,38.4,ST004,Madhapur,U2467,38,Female,43,17:00,17:43,Monsoon,Cloudy,Casual,Premium Bike
2022-07-09,18:00,2022,July,18,Yes,No,Saturday,27.7,ST008,Shamshabad,U2468,52,Male,41,18:00,18:41,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-09,19:00,2022,July,19,Yes,No,Saturday,24.1,ST005,Begumpet,U2469,60,Male,37,19:00,19:37,Monsoon,Cloudy,Casual,Standard Bike
2022-07-09,20:00,2022,July,20,Yes,No,Saturday,28.9,ST001,Banjara Hills,U2470,59,Female,43,20:00,20:43,Monsoon,Cloudy,Casual,Electric Bike
2022-07-10,08:00,2022,July,8,Yes,No,Sunday,37.4,ST003,Jubilee Hills,U2471,40,Male,43,08:00,08:43,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-10,09:00,2022,July,9,Yes,No,Sunday,21.3,ST008,Shamshabad,U2472,32,Female,43,09:00,09:43,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-10,10:00,2022,July,10,Yes,No,Sunday,21.1,ST004,Madhapur,U2473,60,Male,38,10:00,10:38,Monsoon,Cloudy,Casual,Premium Bike
2022-07-10,11:00,2022,July,11,Yes,No,Sunday,28.1,ST009,Kukatpally,U2474,31,Female,27,11:00,11:27,Monsoon,Cloudy,Casual,Premium Bike
2022-07-10,12:00,2022,July,12,Yes,No,Sunday,37.1,ST006,Hitech City,U2475,56,Male,16,12:00,12:16,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-10,13:00,2022,July,13,Yes,No,Sunday,28.5,ST007,Kondapur,U2476,48,Male,45,13:00,13:45,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-10,14:00,2022,July,14,Yes,No,Sunday,30.1,ST003,Jubilee Hills,U2477,62,Female,45,14:00,14:45,Monsoon,Cloudy,Casual,Premium Bike
2022-07-10,15:00,2022,July,15,Yes,No,Sunday,32.8,ST010,Secunderabad,U2478,35,Male,57,15:00,15:57,Monsoon,Cloudy,Casual,Premium Bike
2022-07-10,16:00,2022,July,16,Yes,No,Sunday,30.7,ST007,Kondapur,U2479,61,Female,38,16:00,16:38,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-10,17:00,2022,July,17,Yes,No,Sunday,39.9,ST010,Secunderabad,U2480,42,Female,55,17:00,17:55,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-10,18:00,2022,July,18,Yes,No,Sunday,38.9,ST006,Hitech City,U2481,57,Male,15,18:00,18:15,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-10,19:00,2022,July,19,Yes,No,Sunday,30.9,ST007,Kondapur,U2482,47,Male,41,19:00,19:41,Monsoon,Cloudy,Subscriber,Premium Bike
2022-07-10,20:00,2022,July,20,Yes,No,Sunday,20.0,ST001,Banjara Hills,U2483,58,Female,55,20:00,20:55,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-11,08:00,2022,July,8,No,Yes,Monday,34.0,ST001,Banjara Hills,U2484,52,Female,42,08:00,08:42,Monsoon,Cloudy,Casual,Standard Bike
2022-07-11,09:00,2022,July,9,No,Yes,Monday,35.2,ST006,Hitech City,U2485,55,Female,45,09:00,09:45,Monsoon,Cloudy,Casual,Standard Bike
2022-07-11,10:00,2022,July,10,No,Yes,Monday,25.9,ST008,Shamshabad,U2486,20,Female,48,10:00,10:48,Monsoon,Cloudy,Casual,Electric Bike
2022-07-11,11:00,2022,July,11,No,Yes,Monday,38.8,ST010,Secunderabad,U2487,25,Female,41,11:00,11:41,Monsoon,Cloudy,Casual,Standard Bike
2022-07-11,12:00,2022,July,12,No,Yes,Monday,30.0,ST007,Kondapur,U2488,47,Male,53,12:00,12:53,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-11,13:00,2022,July,13,No,Yes,Monday,33.1,ST007,Kondapur,U2489,40,Female,40,13:00,13:40,Monsoon,Cloudy,Subscriber,Premium Bike
2022-07-11,14:00,2022,July,14,No,Yes,Monday,28.7,ST004,Madhapur,U2490,29,Female,54,14:00,14:54,Monsoon,Cloudy,Subscriber,Premium Bike
2022-07-11,15:00,2022,July,15,No,Yes,Monday,39.5,ST010,Secunderabad,U2491,22,Male,49,15:00,15:49,Monsoon,Cloudy,Casual,Standard Bike
2022-07-11,16:00,2022,July,16,No,Yes,Monday,25.0,ST007,Kondapur,U2492,39,Female,30,16:00,16:30,Monsoon,Cloudy,Casual,Standard Bike
2022-07-11,17:00,2022,July,17,No,Yes,Monday,36.0,ST007,Kondapur,U2493,34,Female,15,17:00,17:15,Monsoon,Cloudy,Casual,Standard Bike
2022-07-11,18:00,2022,July,18,No,Yes,Monday,31.9,ST008,Shamshabad,U2494,49,Female,51,18:00,18:51,Monsoon,Cloudy,Casual,Standard Bike
2022-07-11,19:00,2022,July,19,No,Yes,Monday,30.1,ST007,Kondapur,U2495,39,Male,47,19:00,19:47,Monsoon,Cloudy,Casual,Premium Bike
2022-07-11,20:00,2022,July,20,No,Yes,Monday,34.4,ST002,Gachibowli,U2496,54,Male,22,20:00,20:22,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-12,08:00,2022,July,8,No,Yes,Tuesday,35.0,ST006,Hitech City,U2497,47,Male,51,08:00,08:51,Monsoon,Rainy,Casual,Electric Bike
2022-07-12,09:00,2022,July,9,No,Yes,Tuesday,25.6,ST007,Kondapur,U2498,60,Female,22,09:00,09:22,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-12,10:00,2022,July,10,No,Yes,Tuesday,20.6,ST002,Gachibowli,U2499,39,Male,15,10:00,10:15,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-12,11:00,2022,July,11,No,Yes,Tuesday,22.6,ST005,Begumpet,U2500,49,Female,15,11:00,11:15,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-12,12:00,2022,July,12,No,Yes,Tuesday,30.6,ST003,Jubilee Hills,U2501,39,Female,58,12:00,12:58,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-12,13:00,2022,July,13,No,Yes,Tuesday,33.6,ST003,Jubilee Hills,U2502,47,Male,51,13:00,13:51,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-12,14:00,2022,July,14,No,Yes,Tuesday,22.8,ST002,Gachibowli,U2503,54,Male,58,14:00,14:58,Monsoon,Rainy,Casual,Premium Bike
2022-07-12,15:00,2022,July,15,No,Yes,Tuesday,26.0,ST010,Secunderabad,U2504,22,Female,41,15:00,15:41,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-12,16:00,2022,July,16,No,Yes,Tuesday,26.2,ST004,Madhapur,U2505,45,Female,58,16:00,16:58,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-12,17:00,2022,July,17,No,Yes,Tuesday,30.8,ST009,Kukatpally,U2506,60,Female,22,17:00,17:22,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-12,18:00,2022,July,18,No,Yes,Tuesday,26.3,ST004,Madhapur,U2507,44,Male,60,18:00,19:00,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-12,19:00,2022,July,19,No,Yes,Tuesday,23.8,ST005,Begumpet,U2508,65,Male,14,19:00,19:14,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-12,20:00,2022,July,20,No,Yes,Tuesday,34.4,ST010,Secunderabad,U2509,53,Female,33,20:00,20:33,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-13,08:00,2022,July,8,No,Yes,Wednesday,26.0,ST008,Shamshabad,U2510,55,Male,23,08:00,08:23,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-13,09:00,2022,July,9,No,Yes,Wednesday,26.5,ST003,Jubilee Hills,U2511,21,Female,60,09:00,10:00,Monsoon,Rainy,Casual,Premium Bike
2022-07-13,10:00,2022,July,10,No,Yes,Wednesday,21.3,ST004,Madhapur,U2512,43,Female,36,10:00,10:36,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-13,11:00,2022,July,11,No,Yes,Wednesday,32.8,ST003,Jubilee Hills,U2513,44,Male,47,11:00,11:47,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-13,12:00,2022,July,12,No,Yes,Wednesday,38.2,ST010,Secunderabad,U2514,58,Female,30,12:00,12:30,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-13,13:00,2022,July,13,No,Yes,Wednesday,39.4,ST006,Hitech City,U2515,33,Male,23,13:00,13:23,Monsoon,Rainy,Casual,Standard Bike
2022-07-13,14:00,2022,July,14,No,Yes,Wednesday,27.0,ST003,Jubilee Hills,U2516,33,Male,52,14:00,14:52,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-13,15:00,2022,July,15,No,Yes,Wednesday,27.8,ST006,Hitech City,U2517,43,Male,52,15:00,15:52,Monsoon,Rainy,Casual,Electric Bike
2022-07-13,16:00,2022,July,16,No,Yes,Wednesday,21.3,ST002,Gachibowli,U2518,43,Male,17,16:00,16:17,Monsoon,Rainy,Casual,Premium Bike
2022-07-13,17:00,2022,July,17,No,Yes,Wednesday,28.5,ST006,Hitech City,U2519,28,Male,55,17:00,17:55,Monsoon,Rainy,Casual,Standard Bike
2022-07-13,18:00,2022,July,18,No,Yes,Wednesday,27.7,ST009,Kukatpally,U2520,64,Female,11,18:00,18:11,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-13,19:00,2022,July,19,No,Yes,Wednesday,23.2,ST006,Hitech City,U2521,61,Male,26,19:00,19:26,Monsoon,Rainy,Casual,Premium Bike
2022-07-13,20:00,2022,July,20,No,Yes,Wednesday,25.3,ST008,Shamshabad,U2522,30,Female,28,20:00,20:28,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-14,08:00,2022,July,8,No,Yes,Thursday,28.6,ST001,Banjara Hills,U2523,50,Male,42,08:00,08:42,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-14,09:00,2022,July,9,No,Yes,Thursday,29.3,ST003,Jubilee Hills,U2524,40,Male,18,09:00,09:18,Monsoon,Rainy,Casual,Premium Bike
2022-07-14,10:00,2022,July,10,No,Yes,Thursday,35.6,ST007,Kondapur,U2525,38,Male,34,10:00,10:34,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-14,11:00,2022,July,11,No,Yes,Thursday,32.2,ST009,Kukatpally,U2526,62,Female,36,11:00,11:36,Monsoon,Rainy,Casual,Standard Bike
2022-07-14,12:00,2022,July,12,No,Yes,Thursday,38.0,ST010,Secunderabad,U2527,51,Female,32,12:00,12:32,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-14,13:00,2022,July,13,No,Yes,Thursday,35.7,ST008,Shamshabad,U2528,62,Female,60,13:00,14:00,Monsoon,Rainy,Casual,Electric Bike
2022-07-14,14:00,2022,July,14,No,Yes,Thursday,37.2,ST001,Banjara Hills,U2529,33,Male,21,14:00,14:21,Monsoon,Rainy,Casual,Premium Bike
2022-07-14,15:00,2022,July,15,No,Yes,Thursday,35.8,ST003,Jubilee Hills,U2530,56,Male,12,15:00,15:12,Monsoon,Rainy,Casual,Standard Bike
2022-07-14,16:00,2022,July,16,No,Yes,Thursday,39.5,ST008,Shamshabad,U2531,41,Male,10,16:00,16:10,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-14,17:00,2022,July,17,No,Yes,Thursday,24.7,ST002,Gachibowli,U2532,31,Male,32,17:00,17:32,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-14,18:00,2022,July,18,No,Yes,Thursday,24.1,ST004,Madhapur,U2533,57,Female,38,18:00,18:38,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-14,19:00,2022,July,19,No,Yes,Thursday,38.2,ST003,Jubilee Hills,U2534,23,Female,49,19:00,19:49,Monsoon,Rainy,Casual,Premium Bike
2022-07-14,20:00,2022,July,20,No,Yes,Thursday,28.5,ST009,Kukatpally,U2535,55,Male,38,20:00,20:38,Monsoon,Rainy,Subscriber,Standard Bike
2022-07-15,08:00,2022,July,8,No,Yes,Friday,31.0,ST009,Kukatpally,U2536,43,Male,18,08:00,08:18,Monsoon,Cloudy,Casual,Standard Bike
2022-07-15,09:00,2022,July,9,No,Yes,Friday,23.3,ST002,Gachibowli,U2537,46,Male,38,09:00,09:38,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-15,10:00,2022,July,10,No,Yes,Friday,20.3,ST005,Begumpet,U2538,31,Female,36,10:00,10:36,Monsoon,Cloudy,Casual,Premium Bike
2022-07-15,11:00,2022,July,11,No,Yes,Friday,25.4,ST003,Jubilee Hills,U2539,23,Female,35,11:00,11:35,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-15,12:00,2022,July,12,No,Yes,Friday,37.7,ST006,Hitech City,U2540,30,Female,35,12:00,12:35,Monsoon,Cloudy,Casual,Electric Bike
2022-07-15,13:00,2022,July,13,No,Yes,Friday,22.3,ST007,Kondapur,U2541,33,Male,38,13:00,13:38,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-15,14:00,2022,July,14,No,Yes,Friday,35.1,ST002,Gachibowli,U2542,63,Male,25,14:00,14:25,Monsoon,Cloudy,Casual,Electric Bike
2022-07-15,15:00,2022,July,15,No,Yes,Friday,26.3,ST007,Kondapur,U2543,52,Male,25,15:00,15:25,Monsoon,Cloudy,Casual,Premium Bike
2022-07-15,16:00,2022,July,16,No,Yes,Friday,25.9,ST008,Shamshabad,U2544,59,Male,13,16:00,16:13,Monsoon,Cloudy,Casual,Standard Bike
2022-07-15,17:00,2022,July,17,No,Yes,Friday,29.4,ST010,Secunderabad,U2545,44,Female,54,17:00,17:54,Monsoon,Cloudy,Subscriber,Electric Bike
2022-07-15,18:00,2022,July,18,No,Yes,Friday,38.5,ST002,Gachibowli,U2546,62,Male,19,18:00,18:19,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-15,19:00,2022,July,19,No,Yes,Friday,37.1,ST002,Gachibowli,U2547,56,Male,19,19:00,19:19,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-15,20:00,2022,July,20,No,Yes,Friday,26.9,ST007,Kondapur,U2548,50,Male,12,20:00,20:12,Monsoon,Cloudy,Subscriber,Standard Bike
2022-07-16,08:00,2022,July,8,Yes,No,Saturday,27.2,ST010,Secunderabad,U2549,26,Female,25,08:00,08:25,Monsoon,Rainy,Casual,Electric Bike
2022-07-16,09:00,2022,July,9,Yes,No,Saturday,39.9,ST004,Madhapur,U2550,23,Female,44,09:00,09:44,Monsoon,Rainy,Casual,Standard Bike
2022-07-16,10:00,2022,July,10,Yes,No,Saturday,21.6,ST005,Begumpet,U2551,57,Female,52,10:00,10:52,Monsoon,Rainy,Casual,Electric Bike
2022-07-16,11:00,2022,July,11,Yes,No,Saturday,31.0,ST010,Secunderabad,U2552,61,Male,49,11:00,11:49,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-16,12:00,2022,July,12,Yes,No,Saturday,31.7,ST003,Jubilee Hills,U2553,30,Female,33,12:00,12:33,Monsoon,Rainy,Subscriber,Premium Bike
2022-07-16,13:00,2022,July,13,Yes,No,Saturday,29.7,ST002,Gachibowli,U2554,33,Male,54,13:00,13:54,Monsoon,Rainy,Casual,Premium Bike
2022-07-16,14:00,2022,July,14,Yes,No,Saturday,27.8,ST009,Kukatpally,U2555,29,Female,42,14:00,14:42,Monsoon,Rainy,Casual,Electric Bike
2022-07-16,15:00,2022,July,15,Yes,No,Saturday,32.7,ST009,Kukatpally,U2556,34,Male,21,15:00,15:21,Monsoon,Rainy,Subscriber,Electric Bike
2022-07-16,16:00,2022,July,16,Yes,No,Saturday,22.9,ST005,Begumpet,U2557,36,Male,54,16:00,16:54,Monsoon,Rainy,Subscriber,Premium Bike
